"","Gene","x","y"
"1247",2,6676,40534
"1248",2,6776,40389
"1249",2,5568,43658
"1250",2,9124,40536
"1251",2,8433,43741
"1252",2,5036,44436
"1253",2,5049,43622
"1254",2,9533,42849
"1255",2,8232,42855
"1256",2,9950,40332
"1257",2,6844,43901
"1258",2,8208,44726
"1259",2,7272,44186
"1260",2,8327,43847
"1261",2,9179,41990
"1262",2,6654,44689
"1263",2,9666,42658
"1264",2,5330,41927
"1265",2,8486,43792
"1266",2,9779,43468
"1267",2,5575,43818
"1268",2,8573,43748
"1269",2,5882,41112
"1270",2,9025,41233
"1271",2,7614,43953
"1272",2,6305,44505
"1273",2,6621,44961
"1274",2,9292,40209
"1275",2,8224,42755
"1276",2,5818,41673
"1277",2,6564,40580
"1278",2,8600,40927
"1279",2,6846,43890
"1280",2,6529,45000
"1281",2,8254,44447
"1282",2,6705,44193
"1283",2,7394,43334
"1284",2,5694,42692
"1285",2,7924,44177
"1286",2,9154,41744
"1287",2,7739,44248
"1288",2,5975,44979
"1289",2,8722,43417
"1290",2,8298,42997
"1291",2,5168,41035
"1292",2,5313,44573
"1293",2,9437,40516
"1294",2,5088,43698
"1295",2,7033,42869
"1296",2,8135,40715
"1297",2,7759,44189
"1298",2,9123,41417
"1299",2,6638,44255
"1300",2,8249,42792
"1301",2,6567,42154
"1302",2,8147,40724
"1303",2,8227,44130
"1304",2,6403,43649
"1305",2,5032,44565
"1306",2,6947,44490
"1307",2,6599,43333
"1308",2,5346,42359
"1309",2,7078,42459
"1310",2,6654,44446
"1311",2,7179,44882
"1312",2,6831,43906
"1313",2,6704,42331
"1314",2,6677,44949
"1315",2,7358,43091
"1316",2,7079,44507
"1317",2,8065,42652
"1318",2,5264,43136
"1319",2,6458,44729
"1320",2,6175,41699
"1321",2,9725,43095
"1322",2,6695,42143
"1323",2,7288,41463
"1324",2,9700,44486
"1325",2,6381,44670
"1326",2,9277,41978
"1327",2,8091,44230
"1328",2,8395,42173
"1329",2,6720,43948
"1330",2,7667,41130
"1331",2,8190,43972
"1332",2,8331,43784
"1333",2,8161,40718
"1334",2,6643,42182
"1335",2,8431,41456
"1336",2,5439,43731
"1337",2,8143,44028
"1338",2,8222,42715
"1339",2,9321,41858
"1340",2,8805,40834
"1341",2,7098,42790
"1342",2,7420,43137
"1343",2,6617,42517
"1344",2,6681,44391
"1345",2,7308,44820
"1346",2,5547,40678
"1347",2,9138,41785
"1348",2,6618,43742
"1349",2,8422,42575
"1350",2,6828,43812
"1351",2,9368,41907
"1352",2,7375,42911
"1353",2,8441,41851
"1354",2,5012,40821
"1355",2,8265,44275
"1356",2,7664,44665
"1357",2,6609,40690
"1358",2,8358,44733
"1359",2,9883,44373
"1360",2,7217,44908
"1361",2,8121,44037
"1362",2,8921,41706
"1363",2,8498,42550
"1364",2,6761,44690
"1365",2,8456,44858
"1366",2,8425,41662
"1367",2,7108,41954
"1368",2,5064,44566
"1369",2,8262,44112
"1370",2,8105,42985
"1371",2,8297,40887
"1372",2,6155,42615
"1373",2,6595,44061
"1374",2,6808,44598
"1375",2,5652,42750
"1376",2,8191,43875
"1377",2,7273,42446
"1378",2,9526,43846
"1379",2,7959,40484
"1380",2,9402,41922
"1381",2,6060,42530
"1382",2,7233,44917
"1383",2,8570,43830
"1384",2,8637,43787
"1385",2,7402,43817
"1386",2,6602,44418
"1387",2,6709,40254
"1388",2,6640,40686
"1389",2,6099,44825
"1390",2,8120,41317
"1391",2,7054,40970
"1392",2,7021,44674
"1393",2,7334,43133
"1394",2,9627,42796
"1395",2,5651,42907
"1396",2,7817,44505
"1397",2,5240,40722
"1398",2,7118,41873
"1399",2,9500,42807
"1400",2,5941,42129
"1401",2,8416,42174
"1402",2,8334,42479
"1403",2,5536,43729
"1404",2,8234,44907
"1405",2,7832,44441
"1406",2,8794,41991
"1407",2,8284,44841
"1408",2,7440,43403
"1409",2,7342,43807
"1410",2,5561,41281
"1411",2,9002,41207
"1412",2,8271,41184
"1413",2,5540,41793
"1414",2,8082,44612
"1415",2,7335,44790
"1416",2,7927,44021
"1417",2,6173,43464
"1418",2,7108,41568
"1419",2,5879,41456
"1420",2,8309,44701
"1421",2,8523,43245
"1422",2,6294,44913
"1423",2,8950,41329
"1424",2,6296,40606
"1425",2,9328,40016
"1426",2,9368,42216
"1427",2,8276,40897
"1428",2,7205,43538
"1429",2,6644,42152
"1430",2,8317,43461
"1431",2,8356,41679
"1432",2,6382,44626
"1433",2,6624,40603
"1434",2,9294,41781
"1435",2,9688,40963
"1436",2,5229,43265
"1437",2,6305,42402
"1438",2,7294,44192
"1439",2,5058,43376
"1440",2,5142,43554
"1441",2,6928,42535
"1442",2,9857,40835
"1443",2,6559,42386
"1444",2,9889,44534
"1445",2,6288,41349
"1446",2,7277,43853
"1447",2,6929,44757
"1448",2,9383,42070
"1449",2,7434,40017
"1450",2,8483,43491
"1451",2,9733,43639
"1452",2,7371,42866
"1453",2,7061,42627
"1454",2,7969,44645
"1455",2,7001,41027
"1456",2,8685,43639
"1457",2,5872,41785
"1458",2,5499,41897
"1459",2,9581,41822
"1460",2,9686,42718
"1461",2,5518,41776
"1462",2,7777,44228
"1463",2,5465,42681
"1464",2,9114,41757
"1465",2,8507,41986
"1466",2,9598,41338
"1467",2,8413,40937
"1468",2,8064,43844
"1469",2,9327,41785
"1470",2,8299,41037
"1471",2,8389,41735
"1472",2,8575,43210
"1473",2,7169,44918
"1474",2,6852,44612
"1475",2,8952,41113
"1476",2,8305,41587
"1477",2,8856,40040
"1478",2,5850,40611
"1479",2,7234,44910
"1480",2,6324,44826
"1481",2,9359,40399
"1482",2,8437,41122
"1483",2,5240,43426
"1484",2,8103,44772
"1485",2,8392,44829
"1486",2,6583,40646
"1487",2,9331,40024
"1488",2,7879,44597
"1489",2,7475,43638
"1490",2,5907,41341
"1491",2,6655,44799
"1492",2,6526,43954
"1493",2,6410,43648
"1494",2,8338,44727
"1495",2,9147,40475
"1496",2,8520,40310
"1497",2,6834,40314
"1498",2,5546,43852
"1499",2,9271,42039
"1500",2,7021,44634
"1501",2,6952,41087
"1502",2,8556,43821
"1503",2,7257,44505
"1504",2,5610,41899
"1505",2,7225,41628
"1506",2,7480,40461
"1507",2,7164,44892
"1508",2,6495,41118
"1509",2,7181,42997
"1510",2,9763,41347
"1511",2,8361,44683
"1512",2,8019,44728
"1513",2,5649,42867
"1514",2,6906,40376
"1515",2,8461,43541
"1516",2,7070,42438
"1517",2,9220,41817
"1518",2,8445,44458
"1519",2,7880,44993
"1520",2,5194,43544
"1521",2,7330,44009
"1522",2,6609,42268
"1523",2,6402,40293
"1524",2,7827,44290
"1525",2,6073,42351
"1526",2,8237,44728
"1527",2,9412,40331
"1528",2,8821,40544
"1529",2,8572,41514
"1530",2,6725,42301
"1531",2,5769,43050
"1532",2,7154,41555
"1533",2,6492,40405
"1534",2,7654,40082
"1535",2,6889,41089
"1536",2,9757,43004
"1537",2,5195,43229
"1538",2,7387,42864
"1539",2,7361,43694
"1540",2,8088,43840
"1541",2,7421,41962
"1542",2,9380,41960
"1543",2,8336,42064
"1544",2,9309,41720
"1545",2,8132,40568
"1546",2,6621,44860
"1547",2,7189,40561
"1548",2,7863,44298
"1549",2,9687,42696
"1550",2,9194,41744
"1551",2,9693,41001
"1552",2,9481,40874
"1553",2,8317,43814
"1554",2,6308,40638
"1555",2,8034,44693
"1556",2,8511,42338
"1557",2,7322,42764
"1558",2,8371,43510
"1559",2,8392,42249
"1560",2,7865,40028
"1561",2,7821,44673
"1562",2,8912,41460
"1563",2,8586,43659
"1564",2,8205,41290
"1565",2,8675,43294
"1566",2,6966,44671
"1567",2,7080,41796
"1568",2,6933,42100
"1569",2,6591,41338
"1570",2,8226,44813
"1571",2,6652,43922
"1572",2,8409,43652
"1573",2,7219,44976
"1574",2,8124,42914
"1575",2,8271,41010
"1576",2,8317,42458
"1577",2,8127,40552
"1578",2,6313,41530
"1579",2,6452,41099
"1580",2,8421,41691
"1581",2,6837,43842
"1582",2,6946,43994
"1583",2,9480,42858
"1584",2,5102,44731
"1585",2,6556,42907
"1586",2,5977,43388
"1587",2,7996,44249
"1588",2,8547,43213
"1589",2,9831,40610
"1590",2,9017,41699
"1591",2,8186,44155
"1592",2,7794,44757
"1593",2,6520,43121
"1594",2,7280,44811
"1595",2,6705,43783
"1596",2,8539,41018
"1597",2,7372,42873
"1598",2,5850,42326
"1599",2,8400,43739
"1600",2,8387,42212
"1601",2,5547,43008
"1602",2,6925,42145
"1603",2,8280,43791
"1604",2,8951,41786
"1605",2,9460,42720
"1606",2,5659,42853
"1607",2,7965,40570
"1608",2,8004,40410
"1609",2,5425,41886
"1610",2,9633,41403
"1611",2,7317,42954
"1612",2,8248,42854
"1613",2,9541,40152
"1614",2,5546,43931
"1615",2,9267,40449
"1616",2,5203,44505
"1617",2,8278,42678
"1618",2,9783,44245
"1619",2,6583,40978
"1620",2,7248,44140
"1621",2,7108,44025
"1622",2,5498,41358
"1623",2,6442,40564
"1624",2,8547,43605
"1625",2,5337,43703
"1626",2,5045,41014
"1627",2,8900,41259
"1628",2,5249,40357
"1629",2,7976,44300
"1630",2,6300,44058
"1631",2,7996,40577
"1632",2,6677,42062
"1633",2,8473,40989
"1634",2,5272,44964
"1635",2,7415,42887
"1636",2,8106,43111
"1637",2,8386,41642
"1638",2,6604,42261
"1639",2,6418,42355
"1640",2,5168,40986
"1641",2,5559,43017
"1642",2,6098,41577
"1643",2,6575,44180
"1644",2,6495,41663
"1645",2,6335,41229
"1646",2,6462,43484
"1647",2,8349,41678
"1648",2,6560,40573
"1649",2,8798,41787
"1650",2,5610,42795
"1651",2,5345,44379
"1652",2,5194,43380
"1653",2,8058,44090
"1654",2,7494,40582
"1655",2,6557,44191
"1656",2,6528,44723
"1657",2,6608,40509
"1658",2,9869,42943
"1659",2,7379,43918
"1660",2,6201,44832
"1661",2,8072,40508
"1662",2,6991,41049
"1663",2,9597,41369
"1664",2,8314,41010
"1665",2,5750,41368
"1666",2,6693,43933
"1667",2,6526,44400
"1668",2,8229,40470
"1669",2,9349,41924
"1670",2,8311,42613
"1671",2,8519,43810
"1672",2,8264,43159
"1673",2,5420,42914
"1674",2,7390,43262
"1675",2,7839,44647
"1676",2,8521,43491
"1677",2,6697,40217
"1678",2,5098,40732
"1679",2,6720,44336
"1680",2,5345,43433
"1681",2,8303,41777
"1682",2,7702,44226
"1683",2,7430,41942
"1684",2,8566,43783
"1685",2,8513,43615
"1686",2,8046,43101
"1687",2,7465,42796
"1688",2,5866,41252
"1689",2,7280,42541
"1690",2,9476,42001
"1691",2,8381,43747
"1692",2,6478,42145
"1693",2,6983,41081
"1694",2,8177,43994
"1695",2,5219,40500
"1696",2,8151,44415
"1697",2,8049,41239
"1698",2,5649,42891
"1699",2,7230,41790
"1700",2,6955,41060
"1701",2,5734,42824
"1702",2,8236,40990
"1703",2,9184,40466
"1704",2,6956,43962
"1705",2,8209,41339
"1706",2,7072,42993
"1707",2,7192,40998
"1708",2,6680,44682
"1709",2,8428,44000
"1710",2,9436,41937
"1711",2,8197,41074
"1712",2,5390,44023
"1713",2,7756,42444
"1714",2,5477,43690
"1715",2,5111,40803
"1716",2,5465,42081
"1717",2,7265,41917
"1718",2,5558,42941
"1719",2,5137,44496
"1720",2,5854,41307
"1721",2,8143,42399
"1722",2,9354,40427
"1723",2,6554,42171
"1724",2,5323,41886
"1725",2,8589,43557
"1726",2,7286,40631
"1727",2,6990,42480
"1728",2,7420,44165
"1729",2,7964,43022
"1730",2,7384,40374
"1731",2,6555,42811
"1732",2,7040,43034
"1733",2,6482,40295
"1734",2,7303,43037
"1735",2,8175,43073
"1736",2,7115,44560
"1737",2,8469,42310
"1738",2,8275,42780
"1739",2,7963,44493
"1740",2,6998,42154
"1741",2,8666,43566
"1742",2,7800,44732
"1743",2,7155,42685
"1744",2,8424,44810
"1745",2,7578,42039
"1746",2,6599,44947
"1747",2,5818,41812
"1748",2,6251,42408
"1749",2,8197,40362
"1750",2,8301,41808
"1751",2,8243,44740
"1752",2,5153,43566
"1753",2,7002,40927
"1754",2,8518,41995
"1755",2,8636,43822
"1756",2,7210,40995
"1757",2,6927,44493
"1758",2,6989,40941
"1759",2,6700,42811
"1760",2,6339,43677
"1761",2,6682,40493
"1762",2,6137,41780
"1763",2,7351,43102
"1764",2,9098,41745
"1765",2,9194,41996
"1766",2,5967,41438
"1767",2,6315,43640
"1768",2,9856,42915
"1769",2,8144,44012
"1770",2,8162,44842
"1771",2,7180,44919
"1772",2,6396,40124
"1773",2,6332,44081
"1774",2,5143,44515
"1775",2,8512,42377
"1776",2,5565,43006
"1777",2,6168,42602
"1778",2,8070,40318
"1779",2,7770,40190
"1780",2,6663,44421
"1781",2,6600,44192
"1782",2,8862,41995
"1783",2,6495,42203
"1784",2,8922,41926
"1785",2,9156,40359
"1786",2,8105,44130
"1787",2,8005,44769
"1788",2,6371,43373
"1789",2,8984,41259
"1790",2,7319,44274
"1791",2,5176,43725
"1792",2,5475,42714
"1793",2,8740,41273
"1794",2,7342,43386
"1795",2,8055,42442
"1796",2,7452,42863
"1797",2,7408,43924
"1798",2,6671,40709
"1799",2,6664,40546
"1800",2,6177,44711
"1801",2,7492,40452
"1802",2,8544,41118
"1803",2,5440,41975
"1804",2,6681,40624
"1805",2,8157,40425
"1806",2,7170,41993
"1807",2,7684,44668
"1808",2,9040,41571
"1809",2,5344,44508
"1810",2,9197,41265
"1811",2,8192,43936
"1812",2,5074,43531
"1813",2,9728,43021
"1814",2,6515,40533
"1815",2,5262,44412
"1816",2,9702,42723
"1817",2,6962,44597
"1818",2,7243,43523
"1819",2,8288,44332
"1820",2,6294,40632
"1821",2,8777,43456
"1822",2,6177,43768
"1823",2,5706,41285
"1824",2,7281,40038
"1825",2,9603,41177
"1826",2,8470,43766
"1827",2,5065,43596
"1828",2,5485,41682
"1829",2,6716,43967
"1830",2,8113,44709
"1831",2,7960,44380
"1832",2,8197,40331
"1833",2,6658,42871
"1834",2,8450,42254
"1835",2,6274,43706
"1836",2,6619,40514
"1837",2,8358,44393
"1838",2,7888,40173
"1839",2,7242,40347
"1840",2,6668,40685
"1841",2,8093,44414
"1842",2,7971,44510
"1843",2,6605,42850
"1844",2,7021,41047
"1845",2,7376,43733
"1846",2,9955,40205
"1847",2,7946,43826
"1848",2,9891,44133
"1849",2,6435,40599
"1850",2,7289,41795
"1851",2,6129,44774
"1852",2,5475,42747
"1853",2,9745,41765
"1854",2,8461,42958
"1855",2,5970,44998
"1856",2,8302,40964
"1857",2,5494,40549
"1858",2,7146,41562
"1859",2,6311,40542
"1860",2,8787,41943
"1861",2,5097,43289
"1862",2,8276,44535
"1863",2,8431,41808
"1864",2,5050,42508
"1865",2,6533,44249
"1866",2,9433,41870
"1867",2,5650,42806
"1868",2,6655,44986
"1869",2,8552,43147
"1870",2,6699,44386
"1871",2,7856,44578
"1872",2,9339,42356
"1873",2,5325,42355
"1874",2,7314,42877
"1875",2,8156,40350
"1876",2,8303,41876
"1877",2,8291,42742
"1878",2,7098,44599
"1879",2,5944,41782
"1880",2,7154,43902
"1881",2,5114,41572
"1882",2,9137,41384
"1883",2,5077,43130
"1884",2,6700,44456
"1885",2,8195,40853
"1886",2,7265,42202
"1887",2,5529,43655
"1888",2,9446,41873
"1889",2,7108,41236
"1890",2,8954,41821
"1891",2,7235,40359
"1892",2,8123,44358
"1893",2,5056,43617
"1894",2,6646,40726
"1895",2,8237,40300
"1896",2,8949,41037
"1897",2,8177,40957
"1898",2,9818,44802
"1899",2,5840,41384
"1900",2,6654,40794
"1901",2,6992,41670
"1902",2,9308,42042
"1903",2,8328,42459
"1904",2,8196,42606
"1905",2,6333,44757
"1906",2,8332,43808
"1907",2,6994,42532
"1908",2,6997,41695
"1909",2,7051,40924
"1910",2,9197,41759
"1911",2,7021,41016
"1912",2,5001,44989
"1913",2,5505,40894
"1914",2,8320,42575
"1915",2,9263,41736
"1916",2,5253,40445
"1917",2,6856,43972
"1918",2,5970,44969
"1919",2,8418,42715
"1920",2,8219,42964
"1921",2,8523,43630
"1922",2,7411,42942
"1923",2,6630,41536
"1924",2,8177,41229
"1925",2,8406,42668
"1926",2,8268,43886
"1927",2,8304,41533
"1928",2,8671,42070
"1929",2,7299,44010
"1930",2,5040,43547
"1931",2,6225,44571
"1932",2,5402,41883
"1933",2,6621,42311
"1934",2,6910,41176
"1935",2,6347,44767
"1936",2,7305,43098
"1937",2,7039,44134
"1938",2,6664,41039
"1939",2,9361,41372
"1940",2,7169,40429
"1941",2,8200,40860
"1942",2,6970,42343
"1943",2,8435,44390
"1944",2,6530,41113
"1945",2,7109,42364
"1946",2,6723,43862
"1947",2,6749,40621
"1948",2,8261,44537
"1949",2,5439,43620
"1950",2,9440,42045
"1951",2,8903,41699
"1952",2,7059,44944
"1953",2,6627,40576
"1954",2,8187,42346
"1955",2,8261,42761
"1956",2,8926,41470
"1957",2,8429,40954
"1958",2,6099,41825
"1959",2,8597,43336
"1960",2,5043,43462
"1961",2,6619,44357
"1962",2,8486,44945
"1963",2,7367,43487
"1964",2,7039,42688
"1965",2,8261,42622
"1966",2,5833,40410
"1967",2,9952,40497
"1968",2,5075,40884
"1969",2,7965,42972
"1970",2,6618,40563
"1971",2,7811,44158
"1972",2,9613,41278
"1973",2,6613,44407
"1974",2,8284,44318
"1975",2,7040,42890
"1976",2,6184,43783
"1977",2,8005,44676
"1978",2,5610,42894
"1979",2,8322,42485
"1980",2,6491,41639
"1981",2,5324,43741
"1982",2,8101,43114
"1983",2,8959,41813
"1984",2,7971,44722
"1985",2,6293,44647
"1986",2,7189,41979
"1987",2,8510,42010
"1988",2,9747,42685
"1989",2,6592,44265
"1990",2,7281,40501
"1991",2,8515,43675
"1992",2,8186,43125
"1993",2,5756,41821
"1994",2,5046,43489
"1995",2,7274,42873
"1996",2,9907,40944
"1997",2,8233,40418
"1998",2,8238,44028
"1999",2,5140,44507
"2000",2,8533,42306
"2001",2,9755,42702
"2002",2,8208,43343
"2003",2,8937,41372
"2004",2,6455,40605
"2005",2,8883,41444
"2006",2,7009,44834
"2007",2,7274,42438
"2008",2,8297,44713
"2009",2,8167,44160
"2010",2,7110,41604
"2011",2,9866,44909
"2012",2,8152,40271
"2013",2,8278,43079
"2014",2,8114,44401
"2015",2,8369,42388
"2016",2,8438,41066
"2017",2,7944,40157
"2018",2,8068,42297
"2019",2,8458,44932
"2020",2,6916,41432
"2021",2,6719,43819
"2022",2,7935,40328
"2023",2,7552,41187
"2024",2,9459,44754
"2025",2,6673,43715
"2026",2,8272,42649
"2027",2,6037,43057
"2028",2,5329,44670
"2029",2,7352,42925
"2030",2,5543,42820
"2031",2,5059,43005
"2032",2,8044,42954
"2033",2,9021,41190
"2034",2,8394,41317
"2035",2,9113,41829
"2036",2,9084,41045
"2037",2,7934,44316
"2038",2,8097,43790
"2039",2,6979,44087
"2040",2,8002,42959
"2041",2,8519,41973
"2042",2,6577,42549
"2043",2,7193,42968
"2044",2,5286,44660
"2045",2,5042,43455
"2046",2,8514,42522
"2047",2,9193,41719
"2048",2,6587,40331
"2049",2,6645,40698
"2050",2,8770,40427
"2051",2,6684,43972
"2052",2,5191,42428
"2053",2,5476,41013
"2054",2,9640,41631
"2055",2,8553,43837
"2056",2,6859,43980
"2057",2,6147,43867
"2058",2,8278,42911
"2059",2,6514,43431
"2060",2,7471,40575
"2061",2,7015,40998
"2062",2,7023,42039
"2063",2,8528,42490
"2064",2,8512,41170
"2065",2,8460,40824
"2066",2,8515,43227
"2067",2,7200,43488
"2068",2,6634,44313
"2069",2,7199,41624
"2070",2,7796,40109
"2071",2,9536,40383
"2072",2,7458,43922
"2073",2,8500,43511
"2074",2,8058,42949
"2075",2,8384,42526
"2076",2,8577,43671
"2077",2,5079,41628
"2078",2,9335,41874
"2079",2,8306,41384
"2080",2,6984,42080
"2081",2,7410,40096
"2082",2,7383,43312
"2083",2,8115,44641
"2084",2,8253,44007
"2085",2,5002,44925
"2086",2,8647,40419
"2087",2,8191,40443
"2088",2,7167,40343
"2089",2,8152,44068
"2090",2,6734,42996
"2091",2,8152,40730
"2092",2,8364,41090
"2093",2,9654,43602
"2094",2,9296,40479
"2095",2,8239,40759
"2096",2,6602,40316
"2097",2,9958,40480
"2098",2,9646,41361
"2099",2,6677,44798
"2100",2,8376,44813
"2101",2,6306,40669
"2102",2,7249,43855
"2103",2,5001,43445
"2104",2,8664,40614
"2105",2,9443,41913
"2106",2,7059,43808
"2107",2,8481,44951
"2108",2,7838,44219
"2109",2,8355,44545
"2110",2,7015,42660
"2111",2,8483,43777
"2112",2,8758,41971
"2113",2,8606,43597
"2114",2,9500,41313
"2115",2,9859,43030
"2116",2,5581,41847
"2117",2,7239,43571
"2118",2,8579,43691
"2119",2,8825,41871
"2120",2,7271,41767
"2121",2,6631,41883
"2122",2,9897,42984
"2123",2,8597,41912
"2124",2,5455,40364
"2125",2,5469,44465
"2126",2,5307,44991
"2127",2,8531,43605
"2128",2,8238,41098
"2129",2,6639,43795
"2130",2,5066,43464
"2131",2,8169,44481
"2132",2,7917,44444
"2133",2,7851,42704
"2134",2,7032,40277
"2135",2,8562,42218
"2136",2,8217,41012
"2137",2,7348,40648
"2138",2,5815,44957
"2139",2,6285,42254
"2140",2,7050,44561
"2141",2,8188,40262
"2142",2,5823,44960
"2143",2,6339,40594
"2144",2,7311,42917
"2145",2,6963,44211
"2146",2,7597,42105
"2147",2,8310,43829
"2148",2,6881,44323
"2149",2,7215,40522
"2150",2,5084,44471
"2151",2,8040,42893
"2152",2,6624,42184
"2153",2,9337,40397
"2154",2,9947,44734
"2155",2,6626,44427
"2156",2,5262,44867
"2157",2,9760,44243
"2158",2,9506,40240
"2159",2,6983,42201
"2160",2,8101,44797
"2161",2,9709,42616
"2162",2,8491,43623
"2163",2,6591,42072
"2164",2,6861,43816
"2165",2,9169,41278
"2166",2,7707,41986
"2167",2,8223,40352
"2168",2,8457,41906
"2169",2,5174,43622
"2170",2,9654,43154
"2171",2,7361,43803
"2172",2,5015,41878
"2173",2,6624,40719
"2174",2,9032,41147
"2175",2,5079,44821
"2176",2,8335,42722
"2177",2,5465,41199
"2178",2,5707,43148
"2179",2,5174,40838
"2180",2,6473,42086
"2181",2,8085,43902
"2182",2,7826,44148
"2183",2,8217,40870
"2184",2,8614,40089
"2185",2,5350,44200
"2186",2,7963,42917
"2187",2,7382,43666
"2188",2,6333,41276
"2189",2,5296,43191
"2190",2,8171,44804
"2191",2,7963,44443
"2192",2,7746,40067
"2193",2,8375,43818
"2194",2,6887,43901
"2195",2,8368,43802
"2196",2,7179,40949
"2197",2,6616,44963
"2198",2,8405,41746
"2199",2,7891,43039
"2200",2,7138,42330
"2201",2,5840,41650
"2202",2,6854,43623
"2203",2,8390,44753
"2204",2,6499,44409
"2205",2,8201,44681
"2206",2,7335,43050
"2207",2,5843,43401
"2208",2,8643,40027
"2209",2,8061,44193
"2210",2,6584,42251
"2211",2,5309,42417
"2212",2,8269,41171
"2213",2,6064,44849
"2214",2,8063,42342
"2215",2,8062,40559
"2216",2,8333,41717
"2217",2,9340,41890
"2218",2,8300,41369
"2219",2,6660,43866
"2220",2,6635,44281
"2221",2,6599,44275
"2222",2,8425,41645
"2223",2,7044,44578
"2224",2,5830,44071
"2225",2,9166,41761
"2226",2,7782,44651
"2227",2,8194,42690
"2228",2,7227,41759
"2229",2,6598,44470
"2230",2,5611,41465
"2231",2,7478,44615
"2232",2,6609,41347
"2233",2,6632,44420
"2234",2,5502,40856
"2235",2,9255,41777
"2236",2,6868,41825
"2237",2,7998,44529
"2238",2,7271,41829
"2239",2,9877,44154
"2240",2,8545,42608
"2241",2,7403,43190
"2242",2,6618,44784
"2243",2,7039,44054
"2244",2,7402,43917
"2245",2,6637,44188
"2246",2,8761,41913
"2247",2,6537,44982
"2248",2,8244,44822
"2249",2,5033,43239
"2250",2,8462,42010
"2251",2,7164,44706
"2252",2,5421,42932
"2253",2,7214,42957
"2254",2,6872,43928
"2255",2,8169,44419
"2256",2,6304,44745
"2257",2,8240,40341
"2258",2,8079,44737
"2259",2,8513,44941
"2260",2,6685,44022
"2261",2,7051,42565
"2262",2,6668,42844
"2263",2,7468,41370
"2264",2,8540,43235
"2265",2,5165,43246
"2266",2,7033,44758
"2267",2,7041,41079
"2268",2,7925,44617
"2269",2,8002,44153
"2270",2,7304,43066
"2271",2,6585,42880
"2272",2,6282,42353
"2273",2,8172,41056
"2274",2,5618,43663
"2275",2,8467,44133
"2276",2,8139,40570
"2277",2,7688,40104
"2278",2,8299,41662
"2279",2,7935,41163
"2280",2,6916,44032
"2281",2,8528,43204
"2282",2,8397,41081
"2283",2,8766,40306
"2284",2,9980,40306
"2285",2,5608,42717
"2286",2,7940,44191
"2287",2,8163,40639
"2288",2,7816,40245
"2289",2,7070,41275
"2290",2,8209,42675
"2291",2,5539,43109
"2292",2,9447,42701
"2293",2,6477,43562
"2294",2,7395,43689
"2295",2,7244,44035
"2296",2,8117,40378
"2297",2,8239,44792
"2298",2,5248,43246
"2299",2,5587,42810
"2300",2,7824,41049
"2301",2,8285,42839
"2302",2,5146,43582
"2303",2,8428,41462
"2304",2,8418,44347
"2305",2,9889,43554
